x86 inductor b16,x86 inductor b32,x86 inductor b64,x86 inductor b128,x86 inductor b256,x86 inductor b512,x86 inductor b1024,x86 inductor b2048,x86 inductor b4096
57244751,56414478,59971223,57211645,61431425,56709346,58485744,91186698,64573200
56542406,56564132,59393753,57386209,62282664,56817827,61547328,92383429,61803047
57448041,56527721,60767026,57847601,61624928,58005017,56482748,93501048,61644046
56972509,60666025,60809392,57691126,60880519,58716905,57830320,93130474,61514571
56879032,58174908,59866204,57898773,61392144,58150171,59929877,93811602,61286444
57047165,58122062,59684344,57804318,61376588,58312070,57081634,91132288,63898886
56800040,59162489,60369090,57982516,61054440,58185701,98500878,90900885,61659508
56073153,56641961,55982478,57209289,60348957,59985255,89930335,91914592,63136682
56821573,56523037,55678592,57951219,60569065,57402158,68262249,77217995,62882273
56940412,56585144,58101553,57789517,60022501,58347566,60655631,60750022,61347467
56847287,56963850,58696753,57329923,60219511,58367687,60182440,61533396,63662933
56158283,56870921,56847572,57852100,58897849,59809909,61595761,62639891,68770508
55897058,56429747,57048434,56145082,80286351,59814091,61026837,62060714,66282574
55965657,56504752,56666531,56252820,63806981,57140169,88529415,62339432,65208563
56272466,56237739,57398523,56094682,57995495,56491423,78398903,61255824,67626303
58636392,57177333,56754376,56331241,57918006,57291519,57533761,65529214,66051252
55821966,56729662,59019905,56354637,57240270,58140469,58805104,58756391,74953385
56071154,57388273,56782946,56446015,57964622,60339349,58753377,60237834,64053638
56035092,56487345,56788911,56341764,57744189,58113938,58624905,60269301,63574801
56960936,56545252,56660274,60761841,57953173,56880975,58213396,59865485,61000565
59026348,57252159,56472035,60333516,58038332,56735021,59465421,59837729,61611152
56987091,55610104,56826558,58714600,58304557,56699888,60997410,59707232,63449174
56845349,57736965,57037518,57919349,58295123,56540964,60968943,59989055,65689536
57231898,57446780,57701993,59496893,58050025,56599939,61207325,59568376,65073624
56035839,56752277,57439389,59920871,57775064,56918075,62332251,59796728,64394101
55838706,57343118,57393995,59054300,57906984,58585520,61788351,59530549,63764888
55990062,56972790,57026876,59126841,58303095,59800713,61769950,59549483,63880349
55664137,56712043,58605610,59589356,57999434,57994513,61903039,59460928,64093890
55885905,57751630,58912595,59053126,58342054,56557753,59568814,59472640,64572964
56231894,58003611,57220016,58839876,57711933,56151129,60642921,59292633,64314575
56740518,56978096,57636171,59794117,57911560,56669483,60708260,59386980,66134252
57612595,60223568,58654346,74806417,57822151,56817021,77320744,59486213,65273623
56756085,58122112,55928225,59265747,57886409,57008582,117581632,59611868,64379314
56690871,56947832,56918450,60264043,58312474,56588473,85679786,59721779,64387898
56604031,57138282,56686392,60176480,57917454,56846126,68797453,59551836,64191294
56397166,56458488,56630860,59937629,57624949,56408634,62823569,59252610,64077318
57318116,56619138,56919269,59830855,57664249,57240323,63239478,59508088,63615717
57001075,56756582,55318012,59550430,57673732,58361106,62563397,59758024,63457671
56512725,57651370,59708377,59406767,58335453,57351241,60685545,61248365,66385797
56730641,57920863,59995283,59833801,58048710,57507262,62034248,62178611,87628699
57161022,56262722,60206387,60217804,58182567,57350563,61994753,64027161,68310615
56526178,56525593,59888152,58297642,57906088,57139725,60620322,62795810,65630833
56796646,58188321,60198604,56886791,57773495,57633067,58656149,62433303,65229709
56569971,56538405,60054461,57374983,57811921,57066762,58932928,62058987,66572179
57653568,58652700,58060608,57763078,58125354,57326499,61202307,61558849,65457024
58487206,57240794,57576438,57787570,59821539,57096966,61845897,61004916,68138586
57760702,58457860,59999248,58231728,60024624,57092235,62796111,61285647,72872221
56984627,55145941,57548978,57912486,59760442,57831011,61293209,61147916,69154719
56781124,55776620,58150645,58341422,60210498,57744285,61299544,61585000,66791101
56661593,56172822,57822983,60469298,63110012,56965839,58980614,61646754,65370426
56378382,56002311,57069766,57038816,61591658,57281771,59370591,61197998,67696470
57251240,57221517,56899724,56783600,60593801,58014640,59307269,61161774,66065369
57162050,56505206,56397527,57802296,60296606,57697376,57233608,61505620,64750967
57196655,56703893,56915658,57123768,60603800,57352131,57038064,60875036,68453173
57403885,56588223,57106259,56051729,60455947,57562778,57098141,60671192,66894722
57303164,56775675,57733207,56202582,60440108,56427526,56976395,60591223,65409340
56717014,56666495,57361321,58501037,91248240,56789902,59077100,58123736,66940441
56666578,58181841,57140081,57582974,78666931,57794106,58633044,59405173,65007272
56684252,59943623,57024961,57243782,63401989,57550945,59370880,59279283,64671213
56374058,61511649,56821498,57541099,61270816,56490476,60710016,59456471,66371398
56550342,59227385,56569708,57739366,58210720,56522206,58984597,59520343,65730220
56179166,57273388,56954104,57600427,58033626,56703768,59631685,58991536,64434975
57678259,57378376,57290552,56596965,58363952,56723165,58709388,59208186,68311115
56839848,56999171,57138999,58589727,57873097,56601683,58852360,62963069,65337598
56814030,56682330,56622409,57078317,58400992,56707279,58485591,95197064,63629571
56445857,57172428,56343534,59451639,57971015,55663973,61048984,94845379,64451190
56552520,55614104,56944832,57767479,57653341,56760642,59029218,71785007,62535877
57299310,56524280,57289377,57122211,58056038,56638387,61867681,61700037,63651893
56800960,58088876,57807753,56812229,58144965,56714789,61843626,109103281,62415790
56442842,55835019,57302812,57001426,58562689,56738932,59091985,75553980,70655643
56814240,58150006,55843885,57965856,60642744,57085383,66633879,64686865,64552583
56397831,57857683,55730614,57844188,58559599,56477623,76053185,63342313,64174481
56572162,57019262,55824523,60044916,58158076,56937308,61883532,63058655,65916628
57381547,56632963,56811303,59092037,57951604,57783927,58846338,62860040,63902479
56968245,56480719,56637063,55391396,58077486,58408391,59149234,63349135,65646507
57612382,56475157,56692752,55685821,58244039,58307647,59245989,62969840,63812805
55563692,56599303,59548091,56003097,58185393,57782875,59064661,63066623,67340466
55781280,56910174,59889080,55858583,58611486,58023685,58690325,61689492,68543120
55681113,56836996,58911767,55959371,57957883,58734366,59832598,62132553,65780919
55789141,56629254,56865247,56990485,57267326,58035872,60755077,62711359,62767272
56032012,56373074,56800363,57870199,57930574,57861455,59023548,58324418,63803009
56862952,56378726,57412345,57872879,58098751,60526201,58617609,58638413,62326398
56582827,58262738,58736483,57741490,58387805,58664559,59394539,61324081,63436625
55401426,56620776,73738427,58808006,57930337,57909730,59930772,59423651,61914900
55557487,56481661,88488491,58676971,58227649,57804348,58990367,59345153,66678347
58039401,57480665,89337425,57163106,57809825,57092890,60689690,59305926,65641916
58228752,56536904,75583821,57101945,58062108,60430081,61633430,60450106,67339485
56916352,57827446,62772055,56860155,57701361,58167398,60054815,61023007,65627310
56798661,57435178,57883123,56269239,57994995,58379592,60518496,60469216,66145006
57608062,56332316,57044621,57187640,58079450,58264945,58909461,59967442,65216295
56744221,56665475,58063660,57626981,57718596,58244262,58881070,59601458,64423025
55897859,56402302,59319111,56890402,57451729,58429191,59609061,59492330,63968014
55706563,56912046,58066960,56376306,57770494,58493924,61205901,59392933,65818577
56762556,58291986,56712578,56047710,57884794,58129360,60329090,59930001,64844156
57203809,59756680,56336380,57464866,58638570,58183704,60811248,59409819,67438361
55695432,59089023,56352405,59848821,57902583,58179066,60615764,58764232,65066162
55738280,56781141,59730142,59586994,58332895,57568707,93585227,60223954,64330933
56159981,56244718,59860623,59057617,57744863,57106570,102375162,57741470,64929945
56811629,57056736,73035793,58355751,57857245,57313796,97473970,57953413,64102902
56865840,55808107,58679011,55684170,57936784,57054364,97129471,57764483,66668992
56520209,56336424,59979272,55979243,57833088,57311655,68261482,59063351,64948223
56277806,56484476,60712064,56321297,58499009,56970169,62088036,63424753,61011177
56420551,55695700,60228997,56228290,58160498,57648877,62171544,62047451,63511432
56479933,55974711,60065086,56420336,59430608,58153467,63049189,59654664,64601440
57328920,55512564,60074565,56221885,60395702,57571050,62240680,59463522,66828134
56752514,55695243,59750719,55759141,60772156,57249200,59214843,59839817,64294288
56566080,55946446,59275722,55428182,61099912,57589654,57842766,59522161,63178730
56459228,58939037,59734339,55439247,60653244,57972315,60371202,60285176,63463101
56551394,58557842,56658996,55682685,58570541,59950086,60904534,60006136,64941582
57180164,58957995,56608969,55593545,58163108,60636636,61521776,60866988,62172485
56788405,58235195,58404304,55922198,58429759,61370071,58294415,60051052,63101373
56664137,57387780,57345891,56230887,57643203,61746351,59533385,59734109,61144530
56603261,57164772,57537970,56069383,58117209,62699351,60591317,59635944,60194020
56637043,57909488,57765119,56107173,57814407,60982412,60784361,59152423,60084088
56826705,55476020,57777962,63734966,57700965,57501760,74472784,59715862,60245537
57391838,57026435,60817779,91289259,58343244,58973847,61485827,59274342,61553117
56923480,56867769,58693993,89314661,58064011,61104981,59296096,59990891,60819591
56451067,59488133,56607539,88617550,58598885,60413659,58676002,59571448,60513022
56680361,60079511,57314666,91132029,57994899,60485638,60413020,59376463,60238035
56543835,58667930,57484335,94720745,57831522,59515455,61944308,59565666,60390775
56909837,56558552,57636273,95852947,57822974,56978956,58694173,59106848,61237896
56749030,56835301,57695420,96802647,58042687,57959410,58893878,60345601,60369095
57681351,56937025,57647115,96345796,58349774,58234828,59131796,59952180,62184001
55522901,57891658,57403856,69920655,57159746,58121383,58159438,59373279,62954679
56333823,58305102,59613091,57805311,58469550,58265628,60632194,59295246,63881215
56322109,57032992,59261342,57561827,59667281,57253182,60840899,59268861,61989401
56484769,56662332,57721909,56900667,59244503,56931763,61618289,59538950,62839747
57208665,56632347,57157397,56802227,56746152,56554024,58511797,59408116,61796402
56827927,57264559,57747872,57549584,57202583,56646049,59268853,59644834,63546245
56505408,55838707,57029318,57906866,58179163,56630315,58849355,59701638,61659305
56404968,58509865,56752402,57317340,57989764,56895918,60493781,59357460,62840785
56201809,56689432,56743230,56266208,57984061,56785693,61876671,59408238,65294155
56295419,56315950,58104089,57027858,57694280,56557496,60691464,60292574,66214493
58554240,56391211,60195537,57886496,57599090,56284128,58643899,59731816,67152457
59563578,57545951,56622332,57811454,57899845,56543052,59642756,59445625,65632637
57488575,56957359,56211291,57776171,58180315,57122162,60422061,59242643,66686700
57293812,57784651,57932557,57534551,59817066,56920105,58706846,59413104,64971912
56839810,56725785,59376023,57780335,60364614,56699748,58517718,58979079,66068764
56464851,57389237,59434532,57479383,60320231,56881205,58168756,59209856,66643069
56259062,57795211,57147675,56606843,59949192,56316056,58700319,59405123,70519205
56760733,55754853,55963464,57402835,58230250,55986642,59971251,59375860,65896218
57500215,57461893,56742617,57074284,58114475,56671948,61425486,58904905,61874339
56890266,56629418,56504357,56760717,57971623,56697950,60419377,59211023,61226289
59378045,57488870,57274353,57678684,58208083,56960514,62072123,59503368,63371779
59632875,57197641,56778925,56519834,58080123,56740489,60097570,60836482,62058312
58645300,56266463,57731238,56513005,58259116,57168810,62131192,61646720,61274675
56483120,56827213,57358583,56346855,57905625,56897534,61253198,61499435,62090505
56225814,56877843,55940122,55820588,57936738,56152019,60643558,61684920,63188102
56302075,57694077,55767101,59800786,57851848,56698336,86378855,61449407,63306498
57180747,61935527,56585532,56925171,57922679,56702966,61249733,108738174,67419196
56796760,58760951,58110684,57096666,58302741,57819904,60218585,72126316,65458115
56392067,59219383,58616970,57391457,58070427,57577519,58120273,61425010,63215609
56313854,68275795,58141657,57655035,58091267,58216642,59048731,60004345,62523896
56281689,59203818,57453411,57691485,57977658,58466982,59169411,59662692,61053347
56183757,59461721,57448343,57094972,58158035,58071358,58885822,59912524,64872219
57239903,59187934,57814649,56584177,58126426,57428344,58603765,60883957,62078085
56765156,57757587,58281801,56350065,58134156,56979113,59438941,60594128,62500105
56471446,56315382,59395964,56296555,58262084,57124157,59237020,60484888,62132277
56459129,56710652,56871921,56582775,58212323,57689433,58657163,59862237,63709313
56239686,56650965,57547644,57237220,58477899,58284441,58774420,59457041,61731499
56338934,56582038,57737461,56840264,57940874,58374340,58413165,59570028,63991632
56226922,57441376,60010544,56975038,57359102,58521935,58374665,59147070,61695511
57262496,56737436,62414973,56789550,55734662,58156535,58485914,59383615,64895394
56916735,58377705,60918925,57027619,56343888,58233458,58693589,76295323,62592705
56139432,59452516,59914679,56747907,56457228,58008968,59308779,90869163,63592415
56238766,59075289,57283956,57076590,56486254,58006080,59591377,70810586,61549886
56357093,59340272,56835151,56967462,56543004,57563755,59342521,60920599,61413858
56289963,59464553,56645696,57112480,56664663,57055558,59631246,59193635,63207315
57409051,59194148,57787855,56845785,57938842,57911362,59469528,59787328,61624497
57118305,59166615,59017717,58034031,58157345,59070162,59508040,59178314,63050611
55743229,57490094,58434873,59914720,58553257,58475511,58533326,59025391,62491834
55722822,56154317,58496339,56553410,57910464,58353751,58946023,59670938,62309235
55669637,56459411,57612029,57897920,58628206,58087605,57937039,77910906,64016318
55495750,57220801,57152513,57849200,58296947,57637572,58427402,58465236,64993002
56265606,57072293,59186183,57710279,58578580,56966985,58801930,58096025,64369996
56361890,57685367,59214396,58945842,57777056,57515993,58564035,58146289,64155908
57324475,57154556,58334053,118437150,57644672,56467439,61938529,58015413,64303092
56671800,56755413,59869146,77871583,58099345,56654072,59709001,57910178,68688044
56363886,56477218,60536942,64502685,57911974,57228613,58824327,61133641,66822371
56365085,56510854,60752028,59983116,58255170,58179369,59360630,59109268,67442818
56151422,57247576,59646443,61229399,57915959,61289715,59577461,58673237,65945729
56238779,56917844,57503813,61459790,58373480,58974537,59558817,59625138,67242779
57222714,56677692,56904944,61299505,57996374,58177332,59440264,59769816,65793802
56994939,56689497,58677150,61321885,58139310,57884526,58902191,59684558,66943218
56270491,56549120,57135128,60889417,57883263,57479791,58682775,59273698,67713758
56602849,57842071,57755074,59196020,57661061,56880944,58732921,59518989,68986412
57723613,56998069,57527137,56760840,58441583,57711475,58193699,59697131,66955745
56031338,58577785,57741063,57685927,57966548,57016025,58446296,59345726,65288488
55923647,55737916,60186345,58596375,58028097,57046570,58764893,59471004,67602445
55740522,55966330,59978330,58889632,57832103,58116724,60459027,59660034,65213207
55048331,56808849,60255268,56783703,57808490,57417647,60368490,59638492,67017210
55995928,56526010,59188510,57760271,57826585,56987397,63121492,59708344,66173198
57144764,56331744,57084661,59804459,57875987,57692188,59312108,59471213,66378724
57493342,57442960,56699840,58524236,58602417,57243739,58419271,59584471,65651205
57567419,59901315,57484834,59713276,59508685,57601331,58542963,59543676,62618982
57329806,59253105,59203061,59862855,57228742,58110984,58863422,59458955,63873874
56745495,56483806,58539546,59335672,57048312,57636832,59181146,59223989,62376246
57273469,56360470,56526266,60179910,56860188,57078323,58727486,58307306,63695099
57087282,59483502,56906627,61118444,60075621,57879919,59345434,58842876,62435035
57146329,55612027,57935668,60223157,59868283,57147729,58419433,58966682,63964433
56664499,55673377,58485141,59387844,60579108,57412271,58235120,62167327,64331751
56849517,57398684,59166485,56048613,61395879,57229378,58430319,61095672,64483592
56558780,55890679,59152285,55890112,60438396,57575841,59481600,60429801,62921578
56549607,56645232,58213067,58220777,60064505,58118572,60290678,59366876,64211820
56345891,56294538,57576413,81878179,60242393,58532766,60254088,59899447,62332860
56350633,56544011,57881469,71085729,59835700,58118375,60170986,59486075,63042883
57597328,57305978,57390066,61780071,57585074,58045124,60852838,58956903,61764047
56945874,56572446,57946090,59702815,58103186,58237674,61170407,59564409,63997473
56699020,57353191,57183812,67192780,58138311,57099212,60956317,59386891,63500760
56265392,57994110,59076295,59765296,58185351,56813522,61769106,59240543,64742321
56244812,60284175,58249850,68698543,58533389,56627747,61697087,59662215,62313645
57401022,57753079,59450045,65246448,58100400,56458089,75911719,60143786,63359850
56791530,57459011,60241047,57026817,59860510,56853318,90654864,60644467,61759521
56582046,56794708,60954661,56969673,57055192,56625640,70567165,59508794,63835232
56384065,56356358,60018788,56711338,58159077,56967172,59968160,59455433,64171126
56338215,56465692,57262613,57426064,57095021,56453702,59388947,58774036,68066252
56389195,56443023,55759333,57738262,57109728,56724167,58855342,59396841,66244019
57507287,57670628,57903594,57889514,57578907,56482062,58958959,59419069,65827176
57048364,56106223,57587528,58078018,56207848,56486202,60194323,59748557,64295103
56380580,56888186,58388516,57746975,59318772,57355560,60212110,59311431,65048309
57425811,57939400,59092462,58985162,59775665,56595366,62683664,60224340,64273658
56947080,56711132,80620464,60651310,60296848,56972856,61746535,59452774,66029093
57461142,58590951,82631053,60891540,58282383,56562814,86036193,59375441,64245644
57608211,59455153,57744449,59751678,58311732,55847817,82786709,59187712,66588675
56486261,58976809,55853353,57666537,57785653,56429693,64910327,60534232,64933615
55372665,68110119,55911262,99018674,59766391,56690012,59101833,60279521,65874023
55616812,59923358,56132359,91210467,58156289,56822791,58815474,60645017,64275289
55468658,60320851,55921702,68985821,58441704,56598095,58852800,59944503,65448863
57432945,60515448,56239796,60332343,58003863,56488833,59452088,59248206,99060215
59319358,59950058,65664544,58677029,58180204,56676027,66147186,60300719,102234250
67198141,61501479,59490140,58063816,57861459,56389198,81500437,66736893,101145421
59982700,74690979,56879878,58545700,58062921,56910789,94442192,67264751,103975194
56434536,117773950,59132326,59695875,58261644,57218106,89566846,59489325,108643707
56198316,85398894,74086868,59142381,57731060,58107923,76718957,59487459,82527993
56475095,66666025,59465285,57895099,58332082,58164659,57319786,59227648,96787945
56419634,59774203,59627173,57745516,57600807,57864544,59525436,59459807,69355948
56791917,60057472,57991581,57297165,59520063,58463885,62019834,59189653,74886981
57006793,59367854,56517931,57827340,58376313,57411463,62035712,59514923,69190872
56784984,59107528,56673136,57656135,107754339,56369994,61740510,59375828,66730682
56591489,60030588,56357432,58251337,85482831,56556687,60563385,59486594,69687887
55795526,59601162,59799225,57774433,69804946,56464208,59323443,60088654,67756269
55284002,59206535,58171738,57810216,65118191,56728450,57995354,58948407,65904803
55266969,58403978,59807740,57112169,60936158,56670857,57708436,58338434,66284377
55439622,58397897,68877543,57676267,61046582,57051974,58736718,57686946,64898387
56010338,59459780,59633649,57695970,62928163,56413189,59276538,58495356,64774665
57215685,89390402,59224582,59839793,60099331,55933663,58598776,58047105,66437567
56582836,88922052,59095068,61187637,60900605,56756622,58969990,57966743,65843817
56498814,89666942,59595684,60743837,59944589,56696532,59123674,59864323,68037044
56501921,89656664,59965394,60874735,59449209,56853081,58228976,59245311,66084545
56274925,89698092,59643884,85090723,60650355,56622407,58728336,58482063,65138079
56316536,90131904,59370969,75788249,59698534,57047696,59304574,58123072,67587267
56792337,89776477,59680299,62060820,61392957,56561701,59721823,58003344,65984876
57660537,89741022,59457166,56104363,60863705,55890514,59528358,57978272,64604028
59254216,66446649,59793397,56961142,60392752,56603751,60081533,57909020,66537343
56688839,55795557,59733095,56391550,59657688,56731093,60648830,58502925,66250333
57880065,57382049,59745077,56298223,60030162,56976489,58860203,59099366,65857656
57366468,59754274,56123132,55944576,127511387,56759121,61993524,59205819,69000930
58046779,58026998,55840550,60042147,126468551,56980793,58510411,59754584,65191214
56574112,56027625,56145061,59391703,96494926,56315696,58427730,58658456,62455312
58054980,57710677,55683927,56845835,93047724,56552836,59445815,58338281,63883077
57051216,58644373,58717622,57695075,70555596,56638980,60632317,57917426,61403671
57401093,57722541,59735705,58846329,60091106,56752225,58814479,58157903,61828312
56893392,57750916,58288429,56873114,59448029,57057550,58866709,59467435,65317399
56560133,55181015,57275304,57125151,58430416,56516211,58657767,59366577,62540486
56548988,55199369,57537571,57038038,58149481,57018233,58766504,59725278,61849108
56026514,55791132,57163182,57061102,58440630,56628305,58981594,59330895,63697383
57361338,107463897,57246147,57108552,57652144,55982771,57248647,59088953,61562935
58470893,85691334,56758245,58380542,57312113,56690610,58152126,59579888,61739480
58256808,67104317,56645837,58477225,58212552,56914943,58150348,58925143,63732770
56119099,57755758,56389086,56762188,57892880,57374251,60852783,57635385,63792866
56455581,56856651,58796566,56836881,57992650,58317217,84784242,59888661,64261334
57712594,57361724,56420941,59127054,58152968,58228766,91612354,58758964,62291434
57133981,57001634,58068556,57096434,58146982,58206773,90122778,58155935,62999157
56444278,56503272,57382882,56935384,57702844,57589499,90033445,59778812,61180061
57146363,56479603,57408964,57596187,58077878,56809807,92118268,59794757,63000945
56297918,56378320,58776497,57611594,57907084,56786898,94194927,59473185,61469390
56454975,56567695,56183582,57487075,58112824,56840341,70855611,59792914,63690121
56485604,57429551,58106304,57696449,58042004,56823152,61802066,59572387,62951004
56405800,57208718,57104786,57485999,57927573,56701213,62627612,59632975,65298410
56804138,56668936,56726275,60451162,57479138,57202693,61302279,59467354,65362841
56505515,56691920,58309150,60676616,57786027,56544987,59527651,59685163,69840016
56234871,56614000,57103681,61089277,58062873,56751264,58821545,59531842,65500051
56063379,56687203,56972342,57701460,58179126,56609556,57806867,59914041,66784774
56766110,56913411,57050581,57675162,57932315,56724105,76706464,60748329,65933516
58289991,59188804,56822084,56856361,58339242,56792976,69366137,59871252,67190330
56253439,77702683,56522780,57542123,57797001,56801639,58153519,59912207,71292012
56230423,76517102,57115779,57868254,57803273,56699743,65210859,58225453,68878142
56177988,61628156,56659341,56849447,57807881,56559327,61308539,58288570,66199151
56437814,59896286,56750756,56484045,57841421,56785533,60535897,58237294,69162615
57378811,59724624,56472560,56791569,58174199,57061008,59972076,59173485,67262957
56961781,58148901,57395220,60328502,57891277,57576664,60602041,59343604,67779336
59256445,57285916,57003422,59255266,57389655,56687404,61056771,59105721,66262537
56647864,57277289,56874058,59964228,57758184,56733603,61551254,58796004,65566156
56618464,56624084,57097206,60967615,57354686,56590596,58849894,60093254,68350852
58044492,56662686,58462312,60448507,56868638,56800285,58498007,59027204,66956107
58977349,56759615,57721762,60052548,56670852,56910451,58840454,58425610,64681379
57478729,55730281,56857207,57325639,56420992,56391789,60657930,59250144,62030952
55669143,56599010,56685932,58092416,56784211,57178670,60348255,59034402,61763542
55653938,56558068,58699893,57915231,56437078,56265983,57978930,58688796,61703077
56015836,56568309,56845141,58033764,57059698,56602438,60273414,58159360,61816571
88258290,56542665,56937293,57884181,57480160,56478028,58971390,57960825,65240712
89245841,56415841,56776989,57717658,57970404,56736795,58716163,59619560,62988916
89158283,56202625,56794224,57163693,57986107,57034997,59058468,59927006,62005380
89291403,56315184,60008511,57400944,58132320,56798195,57416736,91288062,63935419
89100279,56786833,59355908,59207094,57746080,56995300,56396188,92921508,62523180
88917052,57352695,59575699,57259734,57496841,56379727,58072012,91067693,62011472
89608034,55911218,88510903,57669273,57817629,56117138,62045610,91211585,63713537
88575706,57303652,89158353,57759802,57895865,56585548,61323618,91786177,62455378
88299049,56934594,67438758,60498802,58150241,56599996,59438156,92755849,63147227
88367798,55677152,55784026,56116473,58064605,56954841,59564044,92283557,66029126
89205568,56345679,58001528,55944716,58459013,56724982,59327134,91464075,64744754
88493236,56972892,59541078,57177002,59215546,57056032,59767210,91896520,63578870
90555518,56629299,59423217,60840652,59176395,56642798,60468496,92803558,65987381
88892253,56405255,59679937,66978021,56468157,57100928,61065134,92091674,64321359
88520129,56453809,60003268,60120838,56943443,57440865,62081103,92594233,63655689
88518691,57497567,59340132,57782660,58162104,57586956,61489881,77839425,64764021
88659992,57298815,59757047,57586250,58046115,57099958,60344322,91043239,64087261
88218767,56860986,59655942,59487761,58114724,56917846,59460073,70328841,76018263
88248146,56483044,59968312,57765544,57876307,57264366,59091188,63611117,67201699
87860492,56285092,60675751,57583510,57239637,57369317,58544111,63897970,65540905
88219058,56724554,57755927,57843676,60357687,56836812,58796236,62405876,66940898
87971562,56382519,56978799,57820760,61069832,56644101,58699337,65564337,65917292
88435200,56208376,58548407,57460265,59843347,57077696,58078950,62905937,64843720
89337613,56870247,59934268,57947857,57953599,58558659,58995350,62656760,66789127
88576649,56651735,60048706,59817297,59062183,57063649,59971751,59580606,67494398
88695195,56443742,61508631,80361650,58425938,57250969,59731383,59434097,65493988
88651473,56353636,61667914,65819368,57835538,58453707,59396572,59294382,106233280
89839084,57177369,60838986,59448160,58177572,58336943,59550561,59289662,101773879
87987744,56874141,67745765,57192570,57809566,58046124,59106196,60392936,101815369
88809434,57788132,59934647,56968002,58047999,57625170,58995790,61806837,115531636
88645890,57231443,57627823,59056599,58046476,57149953,58065078,61079344,94727392
88351571,57000770,57470259,60207447,57671832,57628077,60141033,71173795,66378940
88048871,56230913,57372214,117923429,57774979,56927402,60537251,67102919,99671628
88228312,59164465,59982877,80566249,57846636,57318309,58172050,60288355,109143869
88114945,59658929,59692323,60770154,58135158,61440105,57850221,58545906,96444044
88307854,56958962,59324177,61589847,57633970,58621338,57708863,58065685,125855470
88425222,56875416,60184230,82126254,57423587,57347894,56533122,58126952,72804346
81831220,57435181,59857533,94628323,58119711,58188684,57210627,58042187,84190878
55629063,56629266,69007060,92323504,59854972,57506473,58614595,59454906,66850505
55786285,58354338,66924328,63151043,59440633,57092717,57349552,63736445,68277578
58595427,58666616,91723249,61549108,56537040,58039200,57109836,63826210,66384832
58123303,59344399,88889527,61307368,56959456,57552659,61176659,63902807,67375717
56796140,56426847,89136600,61146613,56448269,57703468,58592519,63082134,65954363
56412829,56246652,75383101,60795880,56357761,56514769,58813178,62704319,65477761
56154076,57257406,58504840,60457094,56790536,56447228,58916361,62711137,63902722
66634797,55730004,56606692,61319311,56657472,56685728,58854420,62726176,62155007
59040053,56437884,57755975,60566331,56428587,56888619,59595845,62608160,61100830
57466856,58327118,58277277,60944475,56944273,56714132,60420489,62132858,64279245
58841018,58512082,55963185,59839594,56666855,56549366,61406990,62745184,62484300
56701024,57650777,55742024,60250821,56660190,56535752,58970076,61869890,64003119
56446948,56559613,58459591,60412300,57094458,56718205,58426140,62582809,61773028
57443942,56565337,58067573,59880935,56541594,56891833,59231458,62416327,63985630
56925129,57168854,58630418,60218912,56400489,56367790,58463355,62743891,61988337
57260322,60166104,56577461,60095309,56587620,56317886,60151979,62553917,63335986
58336098,59008312,56736354,59621442,57201484,56530197,61877939,61511577,64015322
58814091,59267026,57806556,59640329,58804745,57003812,60174674,61644546,64629340
58686582,56555449,57243472,60067721,57973900,56347255,59822729,61444498,63164976
58477098,56309032,56579392,59939260,57882909,56547459,61099022,59804402,64140365
58306156,58857822,56549425,60111631,57943179,55855805,59194345,58174205,62370868
57281075,57659862,57717701,60335633,57771482,56583989,59453710,58726095,63265759
58231041,59491071,58370218,56526086,58082675,56539824,58953559,61032124,61515395
57343814,59799460,56563967,57188552,58472057,56404533,61271977,59577298,63159997
56651750,60078774,57924876,58147443,57916718,56617921,59661115,60059058,64263437
56524728,58766347,57488657,56609999,57610305,56750226,60301393,60051498,64823962
56572127,58799348,57072007,56169846,58436684,56755909,60541608,59615859,62738122
58735588,59691130,59486260,59056170,58121659,56577280,61881940,59682179,61907497
59129996,59396691,59858616,58743457,58112426,56691539,61892718,59653004,61878064
58926381,60616776,59577026,58688218,57987326,56468691,62323156,59827089,62034144
58500254,60118587,57686056,57789867,58170684,56628600,58958041,59402136,61777253
58218367,60078112,56550225,55520370,57616326,56547644,59084348,59370665,62187216
119776031,60905603,57005698,56400109,57076348,56526013,59249570,59250588,63525334
78571295,61569415,56524615,56375330,59143739,56491909,59157524,59430518,62783488
90139227,58555381,56686540,56283060,59220316,56657824,59607417,60204878,62022854
71851953,60474309,57416950,59046758,57769428,56610780,60313878,59582261,62207668
60658815,60118695,55897411,58217644,59817498,56742716,60227642,59315445,61551163
58151242,60163517,59877792,56985344,57948240,57089658,58822612,59956855,63291101
57474381,59942700,58373646,56930688,57858735,56425654,58836853,59219994,62340098
56569882,59735297,56714814,57382302,57843237,56044419,59214338,58794447,63329012
57195194,58513563,57433974,59715232,58293571,57252306,56791172,58405741,63953184
57042945,56908615,58998800,57292712,60715203,58018329,60428863,58000063,64187411
56179877,56597881,59505920,57021274,58662253,57963773,81488466,58211790,61426705
58649106,58509205,60030057,57102163,59288238,57510935,64651524,59580749,60682624
59541935,57870647,60731045,57651718,58402776,56231658,58980844,59438437,62573811
59467157,56773683,85952436,57966714,57655276,56339901,59182738,59076321,62494688
56608038,56519756,59089894,57506730,58046443,56381813,66486434,60000210,60648096
56748617,57501542,59177794,57565048,60850692,56619330,78052530,60675012,62705937
