b16,b32,b64,b128,b256,b512,b1024,b2048,b4096,b8192
192842,283877,348352,394229,627836,962005,3679654,6465506,12646664,28374973
205578,299540,324400,419055,589654,1134292,2524849,8872924,12575239,21817904
211602,305896,300715,447936,599197,1920402,1746251,7984728,9916622,22927711
207457,285734,301879,469378,644847,1050447,4752406,5974298,11644665,22989489
188885,311946,316616,438604,2992288,1039969,1797291,9980800,13345773,22808406
187360,281479,464546,422356,932934,1037711,1796879,16217939,11223983,22571218
231914,255275,332690,412235,831342,2660346,5147278,6146207,12984561,22678082
213199,286425,299804,428777,627782,1029650,4376508,8927770,9631150,22052168
197780,257535,809487,440651,681340,1108616,4712226,8250592,12375474,22335646
207717,279717,606596,479202,591091,2533941,1675329,6524733,12528017,21918009
202582,252056,557883,444916,642044,2898316,1675530,8842572,12125930,18148615
215314,288453,320528,480703,621547,2563461,2424201,8495113,12031442,21733040
205464,294629,307666,425254,597154,960832,1741580,7760482,10511552,22939602
229870,282088,328482,482369,641628,1133388,1701940,10249568,15265396,23029611
212132,288129,330159,456204,624320,1771749,1644345,8012261,13095858,23550273
238907,234101,327884,392454,575418,1049641,3825917,6459696,9929937,21813960
200172,283473,314454,434178,592799,2575514,3564712,13982671,16130010,18159358
251318,288763,338429,446108,606085,1823721,4089250,8036548,12384495,22411733
244713,270589,320541,388521,634421,1090593,4627281,8030344,10791383,22401181
236544,272559,305594,460403,637455,2541893,1705507,8099088,11548296,18017132
218576,241710,346208,432915,574688,1026859,1758620,7891418,13163133,23028434
225324,236288,306943,454235,587903,1134458,2373161,8110287,9990510,22655254
307905,243989,317848,480130,582900,1848728,1736993,11301026,12431426,22549483
265223,272890,341977,410237,647279,1062792,1754361,8570427,12527412,22818657
265755,240156,330076,435781,600759,2545672,1695529,8240589,10812685,18352853
242905,269845,297146,410557,709411,2534522,1892241,7603096,11789948,21897325
239657,249777,326483,428376,624718,1269522,2477479,8246077,13069473,22740694
259178,276862,303888,389071,599979,2432561,1862984,7224001,9228243,21990265
255510,244189,521053,459699,611295,1026921,6093963,10246044,12331095,22934280
241745,276630,305393,399756,604884,2341340,7351202,8020952,12545206,22134721
210257,276245,319958,420104,585534,957227,2537183,7188670,11783860,22843880
220497,250094,300653,450642,634873,1100183,1993136,8546349,12617552,22165022
212107,238709,313502,406963,595939,1736932,1812068,7619644,10033399,22559426
217256,258743,303541,433043,624679,1091686,2785850,8296231,11431391,22522885
203526,274826,851483,418505,671603,2301456,1731927,7123728,13125905,22899803
216839,283705,386386,392183,565405,1836550,2142778,8014115,9452659,22718494
210014,253145,309108,408235,589622,1143376,1701596,6345753,19166438,22410305
204038,281089,308670,411686,623390,2341673,1864179,8672520,12310309,22969748
203840,322749,317006,417912,634365,1045685,2472942,8408532,10041453,22614563
250911,269429,315819,423788,612587,1187777,3215000,7466430,15660941,22292546
230358,244546,318460,451577,566931,1821008,4647606,8377576,12858248,23103616
200457,447001,298466,427971,620720,1016365,1995482,5742907,9225348,18530116
211976,414541,311607,423273,642650,2335636,1801052,10991072,16280759,22898132
225455,247814,308450,476536,733994,3218757,2376270,18914748,12259946,22580940
205978,271802,334903,426126,632090,1605139,1723396,9427981,10709326,23523786
198074,272409,317146,419029,591377,1811126,4678290,8032166,11575449,22865432
242571,257624,303982,418115,607446,1042115,1727522,7614818,12917944,22646871
203844,226465,327961,410940,589731,2574757,1762477,10261741,10608460,22696324
201695,252347,303235,413890,598201,985742,2308197,7994707,12262821,22487535
220855,225396,299567,449575,590310,1084919,1812032,6994487,12430004,22820535
223795,239589,341841,409862,576000,1845411,1797658,7756393,10954615,22973560
240285,243810,287875,431230,611679,973312,7677911,7502107,8521002,22524493
206552,270463,318143,426865,605727,1065608,3785694,10963458,12155199,22733413
182744,253207,324464,422451,621046,1440870,2600488,7810836,12251406,19797902
232418,267124,306259,406560,662937,1064879,1795587,8068560,12220508,22940291
226827,239923,330464,450873,617228,2114938,4923839,7293421,12479072,22792249
222202,237141,318853,438730,580989,1795259,1743464,15108674,12060680,16664084
265800,240958,298411,431713,963847,1044329,1687056,6991302,12711667,22768216
217739,227875,309326,405280,673707,2614119,2970080,8043450,12989150,22712523
224279,275775,298029,399239,688898,1318694,5603339,7363859,12794319,22545173
208969,262732,315673,415416,717654,2003342,6413958,15270949,13744463,22589654
254043,245991,301415,442973,624748,1746545,4769246,15452191,12453153,18759993
218889,240447,293224,458667,661825,1276648,3630900,19766315,10300227,22847523
220796,248858,1385854,425383,673647,1823484,2628027,28125415,15800195,22515571
207109,252303,1169517,409291,601395,2069742,1698105,23560188,13811070,18082226
227635,275438,484677,516493,654329,2546757,1748144,20895627,10149405,23100598
211128,280651,298450,416422,647952,1193729,1871555,25049370,17387517,23631974
215523,280260,317670,425281,645213,1071031,4794304,24551126,12396853,22814700
233570,260161,321046,407359,696785,1907653,1726349,19980939,11465788,23026608
211310,278289,292079,400680,614642,1037633,1926885,19187481,15738041,23120810
233659,304760,309986,546422,1231802,5692459,2638150,19241076,13722072,22541449
236315,279280,315154,427496,2457108,7234732,9527714,8104239,11050877,22582363
216136,301921,333158,878010,694359,2628082,4780720,7631114,13855889,22815978
246068,267153,308536,958967,658390,1047500,2062600,8167608,9376057,23122975
191704,282961,297509,1289845,629718,1061205,1757571,8032454,17023340,16964287
216812,245600,355110,447402,667501,1856006,2528850,19952847,12419288,23085420
218960,261519,287590,424087,726630,1010015,1764773,23821838,10544356,23093292
213244,301290,298856,444172,661752,1114093,4881477,10744156,15869743,23219735
212825,243674,309751,408357,669959,1552758,1703719,7911447,13860137,22986591
220562,285173,324218,451353,673055,959749,1718732,15705226,11307874,17883204
190486,270888,304582,454158,590386,2585887,2339020,6584112,13888944,22934822
208726,257448,296470,509394,651307,2159770,1825623,11977876,11783791,22998786
201593,235581,287007,445051,638908,2432377,4833873,15992586,13638073,23166447
223901,298711,303962,1329494,648044,2054695,1748458,6171896,9788336,23462211
241644,249817,303654,763715,668779,1049377,1851981,8894151,13340226,22815908
229378,263287,308508,891435,673954,1266601,3531422,8709659,12065559,22901587
203840,263567,303877,424992,688526,1028524,6912043,6251152,11001157,18883647
212417,278142,306646,428472,637160,1103652,4951053,8883760,11979664,22717755
204677,272453,283044,454019,587554,1872745,2560715,8065155,13862509,23092092
319482,274366,287877,498769,655937,1109372,1805339,5976309,10734646,22981962
219993,285744,282320,558403,658580,2486950,5025792,10222408,13650278,23352365
218909,292369,341669,476913,652202,1190684,1690300,7887169,11682762,21667011
205534,241429,316784,3075292,657301,1061485,1754785,6118339,13812412,23392118
188420,241061,315253,2357794,627445,1853432,2399431,8310643,9084163,23324232
216997,337234,306044,482373,642071,6382286,1777759,8023689,17576957,22869754
235614,225966,320864,473809,625085,2353861,4973317,18970705,12249372,23050401
207212,283284,323807,441199,626453,1104940,2588292,15949578,13119110,23043880
207822,255176,292413,482759,661421,1248434,1743231,15325462,12278337,22968807
205786,284125,348872,461270,638676,1150726,10781296,15656089,10318930,22812359
204030,275261,335115,431176,644265,1012397,4599294,18857995,16350836,23439748
214613,268373,349332,456825,688205,1875570,5233261,19155797,13600779,22962598
208981,252357,328072,411344,646124,1106847,2726789,19420282,11546996,22903735
193759,236914,353845,462517,666243,2437087,1809557,6541864,13423714,22071333
206673,249536,287173,471476,661600,2185743,2046191,8800368,9093571,23350894
215745,232508,307476,454716,762481,3963153,1779864,8144570,17699331,23060364
210392,243555,311068,432782,641104,16603005,3163876,6547163,12226347,17179208
218293,277591,329314,484128,596433,3899016,4005215,8711443,10985499,23058667
219010,256196,296923,411222,667029,2572361,6383417,8073775,12008380,23379181
204665,236286,286734,467310,666713,4216421,2083276,5855428,13588330,17314076
189620,256258,379412,455803,665318,3843726,1846279,9181795,11114122,23075825
215417,279841,306350,421721,691073,2484886,2397319,8082754,13964982,23157387
239929,279645,299937,404926,641047,1169467,1825865,15107384,11045708,23022913
222612,245385,306193,447494,646585,4516006,5152482,20779031,13369062,23176293
199777,258356,324994,424760,636994,4148375,2969547,20207286,13502517,22916246
201487,262092,346443,436567,615600,1158874,2142023,23693625,13749338,23583582
205538,241369,286653,436007,651474,3099146,2197632,19287818,11177693,22845805
208190,297544,296688,425480,643215,2849212,1743451,22278833,13567946,28367024
211559,281911,305164,434022,607821,2145463,4971029,22135244,11729413,23135060
215596,271045,333195,467554,634688,1953413,1710271,18068069,13555356,23745959
222780,281800,323654,399227,706582,2674033,1811673,5893866,11465712,22728829
206132,272693,326452,383835,680645,2517935,2420419,12151838,13766817,28600775
225659,260597,300846,419975,670845,1464518,1891596,8293332,9022366,23153722
213645,256363,304549,409614,693696,5569656,4909241,7729495,17011018,23141538
226330,258991,320200,413240,669254,3220292,8867864,8020165,12437243,23386061
196465,311490,291107,433509,622118,1060580,3758394,6738840,10407972,28586998
220911,275058,311465,393913,621326,2554451,2489283,18858544,15804990,23004553
210522,259438,320824,402635,651630,3094450,1781815,6571728,13804680,23871460
248226,256040,283948,501288,662580,1704274,4849280,17396464,11556579,23076205
211959,280470,280077,412245,602939,1860547,1713096,19575246,13497532,23119309
214636,283854,301551,407784,647459,1919248,1819339,18604474,9635081,26719587
224817,262710,307768,438247,679846,2483286,2231908,23195499,13620781,23150285
212108,276657,285354,403684,643033,1352518,1836788,19676368,12391957,22683593
232303,293357,292020,398758,656845,5603196,4975600,17741072,11215865,20008295
195802,261702,289590,440859,662392,2800636,2648400,19200376,12312247,22120178
212652,280242,295042,424268,612723,1143557,9630410,21539364,14006177,23273314
229550,258462,288982,394581,653862,2650630,4894562,17810086,9931659,22893587
211193,259103,305477,454994,633468,2596899,1994155,20136388,13680356,23302490
231911,262429,341638,666179,630388,1188856,1649737,23580520,12615528,23244787
216664,272501,297002,406623,698212,1943567,2552493,18944099,10496972,24679172
219681,225763,332088,465310,690992,1839975,2688510,24135832,12083263,22743937
217260,275955,315272,437760,681531,2523548,1728971,11535646,13871786,24142097
220875,260043,295249,418359,633557,1316682,3640137,9209244,11745827,28465870
215619,270301,297021,447172,634081,1086364,2526667,8720011,13762231,24484882
225493,253799,366742,420870,678475,1899447,1786601,8185173,9188275,22538615
212906,258824,282495,413849,601180,6100136,1870227,7327157,13460904,24902655
193926,328726,293951,444632,679578,2438742,5576374,8324832,12477332,22788809
235868,241527,288578,424434,643654,1408493,3777887,6900320,10657422,24185551
271535,256911,304473,412286,656868,1019994,2491706,8500542,16973313,22776618
244254,229342,289565,447970,668922,1816540,1827735,8142410,13939517,23653639
209698,244236,307258,390550,679479,1040207,4952127,5909418,10984562,22945936
178530,265900,309391,427993,623638,2600307,1667128,8350401,14131135,23363865
209427,271003,275954,431646,677611,1148884,1704999,8409716,10903254,23337262
204227,263883,297842,449427,599877,4989634,2200253,7914411,13962419,23351820
221440,291497,319057,458933,641509,3413815,1862489,8042189,10854319,22472207
223531,242192,300820,459803,655479,1051801,5020445,7455077,13635481,23389120
225380,247383,300567,402339,645282,2511760,1721892,8356208,11238921,18495975
180977,262536,308854,438046,675618,1082436,1931092,7227283,13723000,23292184
197232,254567,295628,461553,629508,997526,6472985,8336261,11253815,22642963
318988,256696,305175,393777,713583,1839219,8812863,6085375,13929469,23025662
281099,263798,292126,410930,631502,1047751,4946841,8271386,10919244,23010639
242248,265534,366516,423472,646134,2556614,1673827,8151962,13940664,22929200
252742,276142,284513,426263,727155,1112029,1723781,7155218,11687853,27801227
241580,289854,308503,389188,952134,1130778,2590517,8821559,13810110,23546816
207185,259142,290841,517569,673641,1826479,1790713,10565253,11569735,22873171
214010,247009,298740,408554,672415,1023237,4919635,8533872,13907732,22437608
204681,255618,290089,396859,656195,2597482,2540038,8496303,11763964,22426660
225261,261940,303105,472314,701406,4974687,1812000,7573189,13980594,27708907
236196,266583,301331,430064,635022,2203976,4887759,8165456,9589083,21922489
203132,288736,277612,427897,600786,1783456,1829860,18612362,17793676,22590160
221394,287365,289058,441215,626304,1068372,7240762,8213777,12588786,27772586
216442,263680,295549,472000,620677,2194265,5086273,6856083,11657414,23110558
200806,287392,400368,424498,637575,1074231,5395918,8901698,16589593,22079305
247357,251074,295307,455719,683945,1275983,4917155,8480173,13738254,23218171
223119,288477,282614,434060,657460,1825867,2586809,8161924,9978906,22912123
213091,281548,309885,416805,722592,1069673,1801298,8219121,13649176,16391910
239976,253604,309245,463807,711613,2592280,4866522,7302168,12498211,22149688
209620,249597,304374,418992,4862714,1879570,2566123,8131264,11137700,28702111
202504,269614,309136,397842,1021118,1021217,1748086,7381690,12327577,31375676
193916,277285,300869,1001006,1138586,1013405,4958486,8310466,13949284,22900331
236964,246646,322788,436799,628958,1112744,2580846,8302355,10004235,22718405
206500,279566,288170,462138,655718,2253303,1821785,8060339,13463738,23519486
200994,251819,299530,447883,621215,1980008,3902737,15767035,12575633,22512243
207772,261751,329610,455289,780263,979830,2985716,8605625,11399281,23931108
203930,267941,290896,403259,627951,1058331,3347989,8469128,12181422,23345929
200781,250824,324117,426649,672996,1031054,2765524,7718744,13878516,16985971
202666,257985,296702,411998,614911,2789339,1727613,8153560,15478615,22792169
202608,243249,355108,411692,676619,2052565,1979372,7087851,13492198,23816708
227538,321244,285028,438427,1168960,5495417,1811872,8065379,9895676,18574827
212730,253446,287405,420143,640124,2700808,3038105,5808137,17683201,23275398
241779,253887,291696,395640,674147,2382397,2007961,20158990,12378799,22443243
235908,239060,302189,439873,685824,4395407,6196865,16300012,11189681,23823402
213199,254022,280630,411410,662426,2394031,4345309,23261722,12266764,22407731
201029,274984,310034,430201,664166,1187770,3370599,23433354,13769146,23929495
217026,261778,301786,455369,621238,1364234,5143707,21629064,9962360,22523047
218624,242606,319086,402152,588767,1104749,2646512,19673031,13576398,23683066
254200,282590,302902,412135,699414,3117541,1862186,19290265,12660640,22362024
242528,252493,295576,459335,669705,2418477,4928405,10377630,11264372,23630205
227067,289510,287574,395762,628379,2918644,1814508,8071618,12080687,23436486
226916,261831,290175,409045,605028,1991683,2045919,14189868,13968462,17545413
249313,279873,314202,417912,654086,3107181,2542457,8290470,9861208,22783408
235426,281744,327278,409833,683931,2487445,9219230,19106823,13423707,23420747
210243,275276,296848,438822,2594175,1138539,4940909,15771638,12669258,22861262
208358,282378,290453,448421,1061212,4215846,2885976,7989404,10447841,23209354
205360,288908,288280,405525,1635489,1863387,1776414,6420210,12021127,22929599
223951,282867,291917,414030,648802,1210886,5006479,8752519,14023299,23339191
202784,269946,302787,424442,615541,2013689,1740557,8328383,9118304,22770532
239633,306598,648556,432565,611515,1002330,1768122,14687251,18095253,23790804
213616,307731,547481,407003,693353,2333725,2524465,8291293,12604233,18480569
214836,528652,470364,420186,657867,1869390,5939980,11508034,12945212,22925938
207351,338593,292175,406872,706463,1092124,4919754,6134956,12416869,22922616
209346,289518,307483,391513,679211,2491117,2825193,9869992,13158124,25307778
219925,254142,280003,463629,673252,2213630,1854016,7927646,12683496,23788634
205761,265639,302702,403760,672792,1210815,4943324,6022794,10652827,24715650
255823,285437,334764,408121,637478,2375489,5837465,10401936,12154115,23187539
228113,252019,293167,451699,649600,1025503,2709198,7879805,13798713,25070775
225046,288884,290610,407593,691627,1008372,5000261,7184968,9387137,22858336
278919,259193,292823,396665,658089,1869935,1840987,8041939,18197852,23773822
207941,283519,300117,457351,649404,1092438,1816969,7782317,12389012,23169216
226328,240474,303197,378644,656154,2251639,7443720,8062501,10639404,25191988
213564,265064,288966,407370,706504,1848274,3185643,6569283,16848017,23179061
223271,251353,322424,1022973,687703,4435565,4923126,8394965,13887059,24551840
208779,282394,305461,911689,633851,2657091,1846383,8062998,9202216,23000471
215773,281808,279462,420463,636388,1245936,12303556,6783370,18080133,23193913
210702,275901,285033,458166,685094,1367409,4686783,8284542,12445998,22802024
207556,275885,313153,411064,631423,1822939,2345507,8264902,13315484,23327821
219167,287049,279513,430661,723613,1047591,4777898,6352444,12451158,23293777
196758,265137,295537,433913,701891,2488876,2617723,8288188,12695720,23597730
210671,236655,302738,412005,653031,1029676,3309333,8182773,12730711,18225923
199378,262278,327480,460581,785290,1071555,4955892,6725334,14043006,23500089
209444,267081,303419,416529,658237,1919233,2112780,8531986,12040355,22131800
197630,255961,324731,430949,616525,1032180,1713013,8173144,13631536,23729767
202420,241519,288824,391885,686467,2430186,2543645,6322910,10083591,23280651
195979,252468,288597,459556,671206,2650839,1783493,10325312,13654309,16515105
215975,252142,310655,420523,693633,2088887,4802317,8299699,12515969,22905617
215246,249347,297287,410900,679098,2451702,1892891,7755496,11292078,23884451
209809,254674,329729,462409,641634,1042800,11878275,8246864,12399646,22719831
204451,244213,308384,440773,653513,994960,5420713,7731872,13977039,23909679
207953,281211,315329,416390,615999,2020187,2046221,8232448,12184799,23005153
187970,275073,270107,464633,616642,1118449,1995758,7684712,13745024,23760596
198468,316634,283193,412011,11974091,1180501,1797881,8219344,12061556,17187067
206676,301260,304226,442661,632647,1076629,4855917,7744235,13945674,23949516
245209,267884,311505,497622,655476,3251439,2559981,8149502,11607967,22740929
178794,297501,298145,433848,799794,2923884,1761938,6580435,13796162,23241912
200635,257715,295915,399782,2091287,2520855,4790048,8269938,11914828,22550794
226732,292507,292978,444046,1802627,2464756,1744516,8230368,14008721,23413070
205359,241079,303780,438747,647515,1090600,1786215,6715667,15285938,22734730
198713,250929,289852,442773,638267,1168750,2600329,8426674,14248620,23347565
226298,262047,286377,423850,715114,2068774,5904533,17858902,11918478,22824082
211892,284684,286099,499599,708798,1088089,4902405,6459165,14138582,23680244
216519,250429,300453,389175,736308,5597559,2892533,10055358,11952094,22603290
218755,280658,291030,452918,718474,2604294,1785050,8082024,14373410,23724337
241660,289558,342840,391265,680279,3416283,4866968,6559049,11633235,23291996
215055,298107,307677,406094,694134,2113901,1804042,8440552,14211830,23912719
232776,264646,302880,430072,660495,1088128,1793025,8042400,11822662,22910639
247034,267714,334314,410831,668797,1301789,2435348,5851921,14167432,23567489
224708,287307,301657,435022,703321,987727,1802353,8588404,11898459,23290243
232402,267517,2524507,450019,709847,1046021,4847561,7975520,14207194,23242426
241051,308116,289978,423544,635514,1968060,1772253,7812114,12136539,22890052
267203,280668,288650,398301,731933,1141292,1802040,7861089,14102540,18268228
207295,297031,298067,437877,656235,2445852,2695997,7461965,10672899,22832370
196752,260867,384038,459743,770652,1005385,6004704,7863307,14096171,23378399
207005,251096,296448,429784,633412,4473380,9331219,7231272,9356124,17636698
213443,277481,297596,471016,643964,3750666,1992486,8475454,13496051,22910478
212014,280540,296093,416172,623471,2275937,4860954,8178686,12891573,22823929
222030,260820,310082,434381,644596,2443440,1781574,8456891,10764542,18339653
213859,293132,598589,481676,695717,992245,1778355,6268245,12235311,23079134
191613,256167,543926,425157,750700,1015976,2226409,8492832,14297294,23342123
220511,275446,507874,376587,681752,1792852,2645423,8202502,10868110,23177299
223972,260305,303522,502407,754633,1007688,1785919,6534573,13990441,24044056
237537,265887,303707,430586,663784,2540316,3611552,8383168,9362145,17983855
259228,279149,309592,428020,657758,1855250,2499082,8379936,13421750,23580965
295206,303476,313772,440344,689472,1020467,1866381,7069392,12986536,22980666
250381,276733,284005,418170,675563,2485969,5010646,8444622,10723376,22873042
218018,248183,308462,373978,695791,4061280,5680056,7982855,16212091,22595638
222970,250212,307902,433348,662657,4285995,2228102,8453661,13849799,23997789
224251,266706,358818,391114,646719,1776135,2487705,6576600,11595179,20651248
235234,249809,318191,426844,2552462,1000566,1834060,8689191,14091246,23627835
222345,282823,318472,471571,692697,2485043,4894841,8244977,11007961,22626641
199772,282136,303870,392498,760168,941783,2524024,8393183,14307781,16552534
222233,278526,349294,418529,1302997,947708,1703323,8801615,11771715,22670752
225568,267854,309986,427905,1069624,1893634,1772404,6358837,15670928,23417411
203409,242356,302475,404211,972359,947122,1918557,8909215,9511117,16686784
218000,265931,3103613,383603,659838,1014681,3128014,8445793,16925651,23735890
215239,254401,402550,448546,648538,950464,4110030,7310185,12746738,22674124
211305,260624,419123,473085,732023,2874184,9504495,8635511,12546875,16789578
212067,253152,347096,394972,648930,1921493,4221128,7829713,12951782,22561242
212846,268948,340192,455408,754624,1009402,2304722,8517997,10640751,23739912
208808,261783,337595,385860,717473,2519397,2989028,7721544,16141216,16312470
213054,254712,338287,426825,747120,1810558,1865941,8518630,14239201,23638693
208116,239051,311227,474080,4309734,1112803,2236289,8059792,11089232,22517872
217285,260930,920984,408765,1126088,2624284,1645665,8278305,14079270,24582478
207221,260371,584955,417137,1567251,2559076,1807042,7150367,10416450,22712302
227174,295260,484346,436549,776210,1187596,2336665,8033063,13461208,23950508
196758,321532,290341,407725,773268,1394851,1830273,5946065,13023228,22849588
216086,285377,296716,408521,755913,1069682,4998890,8718681,13198322,16662021
220093,251557,283185,454224,655688,2058648,2609168,8178528,12789041,22469372
214496,252337,297510,423421,576496,1835377,5246542,7702503,13164328,23150742
216365,248848,279338,419585,727797,996901,4909478,8149405,12861006,22147442
209026,262511,285436,520180,671334,1055407,2928878,7624342,13352371,23319423
213336,269787,290220,404961,623129,1094499,1845939,8216717,13034769,22678650
217455,264160,286922,431461,679727,2115919,5938135,7960571,13164270,23323403
222704,273023,290503,438999,674781,1986921,3369288,8439385,12800214,16926400
213605,269224,300849,421272,666776,1010827,3935881,7220519,13237423,23072808
224856,299725,296285,400805,687010,2108122,3827006,8150215,12752862,22786656
235825,279054,296453,447282,660299,3284441,4582386,7001329,13347481,23396954
204779,270852,282839,408122,666408,2448640,4764840,27267944,12696746,22439422
188920,280028,294493,409889,1140585,2143185,2058515,9335495,13408766,23112609
218652,275993,289726,443553,3285907,1088855,9006608,27474967,12695346,22919988
221967,279308,287100,400989,2776413,1333635,6027043,6003647,10661445,17350470
192926,330648,286314,430536,634529,5017528,2647830,8652636,16427084,22814134
195304,250406,316270,439539,731148,9279758,2056710,8428560,14178577,23748255
208774,259456,464713,383181,694686,2321331,3935437,8220938,12115625,22148957
209954,283757,312111,430029,805798,5920413,4721854,8295363,13955930,23805969
232100,240238,298459,545488,578141,4972981,2077520,6356753,9194590,22618279
202439,246162,316836,397456,651668,4260934,1821882,8707592,17536452,22960228
211447,242781,319035,419731,612089,2556376,2466437,8516621,12731664,22589385
227640,242072,299097,467743,621105,1082551,1792004,7810769,13530642,23719535
202773,223030,270133,387722,637137,1515942,5990647,8063007,12613271,22645894
223110,240902,322760,403935,658169,3155470,1870624,7882398,13082898,23313782
213142,319073,806412,465209,610260,1266998,11440345,8208776,12776186,22649369
203861,280845,680562,425358,643183,2806892,3969484,7154710,10641946,23455341
183158,275252,690898,412001,729449,8206909,6756021,8430250,16651238,22688345
208422,286417,288441,433102,711747,1765396,4675231,6553727,13875777,24186049
237868,253537,297062,410866,776209,1766658,1755437,13909093,9418733,22571600
210356,284908,292856,412994,655280,1053324,1866804,8333902,17998679,23245766
261134,406111,284739,449134,647034,2503982,2396309,7206572,12782011,22333930
211955,286451,275292,402723,622715,4610583,1729572,8366971,10680854,24059350
209697,244233,295883,408349,637329,5833709,1878139,6133067,16292048,22669545
216891,271242,346064,426510,751858,1838474,8291562,10578070,13925024,23502277
194315,249198,284217,400184,1095896,1230562,10261485,8429669,12139461,22580474
214196,258789,297673,391972,718272,1975352,1832712,7618464,13841863,23318196
207211,277687,306457,444926,942689,1688851,1784870,8414751,9430060,22727199
211749,263312,344042,384242,740665,28956430,6968615,6279677,17473195,23487427
209069,276574,287589,393968,621477,7479303,1825227,10426937,13020920,23130831
209627,267310,289649,427984,781730,1004869,1976409,8200495,11540914,23651500
212057,247434,290843,416910,639106,2150226,1702060,7289714,12603040,22998759
248004,260663,302655,438505,676084,1040354,2900335,8118366,14451222,23602827
227741,278651,296542,457422,742344,2433159,1797598,6753130,11275912,17217399
242243,269888,289521,382146,632337,1439506,2252544,8575159,14232598,23247930
199300,255575,362611,374058,672162,987696,1960249,8227755,12176972,22728324
218629,274385,304207,483297,728718,1929237,3716363,6111131,14193188,23610658
205704,291151,293749,401708,648240,1010566,4945394,8558902,12027406,23015258
200963,269202,299007,402584,673928,2481734,2117767,8556403,14429762,23305538
213746,263783,838934,450123,675381,1839349,4739173,7663256,11797115,22748426
211996,257108,980838,442190,634458,1097363,2741396,8257525,14455417,23409654
238902,272446,852265,444857,689818,2494288,1824415,7269603,12137824,22718198
220494,249488,289306,432924,626343,962773,4711268,8203775,14195239,19267008
201062,264852,305937,419009,607625,5382059,2691563,7870277,12035948,22814064
197214,256777,287135,389830,670978,3964511,1655680,8346138,13157706,22583805
241434,296641,272138,461389,668914,1086579,1722350,6394994,10985178,22980824
234343,259508,311071,440579,660839,2405393,1898294,8439296,14243317,23539657
224085,258786,271075,432901,616364,975296,3059312,8162869,11757055,22787066
214682,244663,301037,480810,651217,1022520,2884102,6806773,13939088,23394864
201607,306926,286602,433769,648480,1956103,6734650,8475253,11790374,22821510
213084,259965,258659,376097,623518,1025825,3065643,7897354,14124678,23824589
248503,262074,285335,464654,679542,2427992,2683801,7973931,11416364,22831747
224133,276914,302511,397859,627848,1868932,3097500,7550690,14170583,23584655
267443,257716,321487,392863,657816,986949,1878689,8168066,12041148,22929833
202419,249236,307030,441555,692897,2389516,2361918,6802539,13941758,23168144
193737,287610,312664,1491173,639207,1971479,2904547,8355664,11844416,17659113
211442,261201,290276,633651,683544,1007277,1880010,8371455,14124669,23759224
204760,457573,297697,1472216,680916,2577918,10244455,7216435,9860601,23264678
203853,403784,303623,398077,642885,999870,4198385,8246459,13379028,16701407
208931,261059,383773,413152,693738,949585,3501026,7871774,12903430,22743777
234252,248999,294206,432825,656781,3181481,2749894,8259455,12277106,23462923
210794,280981,322399,412270,656417,1247944,1779158,7220057,12636678,22948294
203938,287389,783001,407766,679393,2462747,1750497,8050859,10945710,23341419
221470,270361,666484,447062,637246,1033660,1775482,7894955,12041349,16324374
211910,270592,675708,449278,648459,1009280,3156108,8252443,14078660,23483340
203779,269585,310811,397946,674320,1918015,2001847,7215740,10030613,22775447
212670,259194,301719,425117,629663,1008206,10874386,8450098,13146715,18431127
222407,264525,294987,411802,663178,2422695,10168888,7143051,12878274,22716934
242383,256355,291554,396039,588757,1001531,2140683,8358832,10558077,25090473
235165,250718,286937,429360,745511,1027393,2693599,6243828,12091930,22867045
242034,308896,285979,417594,661185,1942491,1757754,8495370,14044929,24637812
247477,304768,291407,390411,642696,1017966,4917513,8316762,9644388,17642306
220414,266603,314536,414910,643012,2399681,1697816,6495766,17768872,24720806
238684,273570,284630,458662,604831,1001905,1852317,8202076,12802663,23090126
239873,284495,311299,405057,624483,1034065,2643720,8560870,10961615,24931503
214395,273833,279855,430290,612716,1921638,1780273,6613806,16492450,22511175
218459,261285,300286,404016,607268,997019,5055267,10536115,13900267,19098999
199875,259982,282121,406802,666275,2496492,2571105,8419151,10379504,23032687
214090,260678,337044,440336,688680,2021644,1855288,6477426,13613132,25062540
222647,279040,289068,397081,620673,993991,8462046,10650395,12947769,22888707
222897,284915,281989,391455,599757,987348,2000573,8425964,13379979,24840319
237969,274247,317681,436145,622930,1037682,3022374,6635359,12756554,23565432
207113,249373,290813,444830,763074,4257373,2651075,10584199,10972799,24621079
232162,246458,287327,395898,613142,2128652,1711537,8259027,12303724,19097701
229203,245441,359469,412657,660892,1075362,1890619,6956565,13920839,25085379
212089,276918,283121,408730,644527,4604786,1718629,8639744,11464387,23072062
211464,262739,288193,416977,570074,1376135,2981240,8124510,13723508,17834040
234536,256550,277288,433409,695227,2141901,1896263,8009342,12791879,23097236
223931,273113,310472,422564,610142,2079115,5217985,8240755,11597698,24488401
223871,267180,288127,429957,631733,1018888,4151724,6386301,12330229,23118213
216797,277879,287687,456636,715995,2077858,4575247,8307523,14115221,24837755
224164,286486,289219,407726,721366,1094062,4770108,8233406,9532128,17692551
201429,259081,287949,412621,671110,3858393,1723490,6693625,17288354,24989671
219783,291723,288982,417498,673144,2175257,1917351,8587308,12635473,22821708
